unique_id	state	dot_district	county	town
3098	Massachusetts	1	Berkshire	Savoy
2787	Massachusetts	1	Berkshire	Savoy
2959	Massachusetts	1	Berkshire	Savoy
3096	Massachusetts	1	Berkshire	Savoy
2790	Massachusetts	1	Berkshire	Savoy
2961	Massachusetts	1	Berkshire	Savoy
2873	Massachusetts	1	Berkshire	Savoy
2869	Massachusetts	1	Berkshire	Savoy
3313	Massachusetts	1	Berkshire	Savoy
3397	Massachusetts	1	Berkshire	Savoy
3113	Massachusetts	1	Berkshire	Savoy
2768	Massachusetts	1	Berkshire	Savoy
2963	Massachusetts	1	Berkshire	Savoy
2770	Massachusetts	1	Berkshire	Savoy
3242	Massachusetts	1	Berkshire	Savoy
2262	Massachusetts	1	Berkshire	Florida
2266	Massachusetts	1	Berkshire	Florida
2340	Massachusetts	1	Berkshire	Florida
2265	Massachusetts	1	Berkshire	Florida
2637	Massachusetts	1	Berkshire	Florida
2300	Massachusetts	1	Berkshire	Florida
2263	Massachusetts	1	Berkshire	Florida
2344	Massachusetts	1	Berkshire	Florida
2341	Massachusetts	1	Berkshire	Florida
1865	Massachusetts	1	Berkshire	Florida
2594	Massachusetts	1	Berkshire	Florida
1862	Massachusetts	1	Berkshire	Florida
2269	Massachusetts	1	Berkshire	Florida
2586	Massachusetts	1	Berkshire	Florida
2268	Massachusetts	1	Berkshire	Florida
2345	Massachusetts	1	Berkshire	Florida
2591	Massachusetts	1	Berkshire	Florida
2592	Massachusetts	1	Berkshire	Florida
2550	Massachusetts	1	Berkshire	Florida
2562	Massachusetts	1	Berkshire	Florida
2564	Massachusetts	1	Berkshire	Florida
2545	Massachusetts	1	Berkshire	Florida
2563	Massachusetts	1	Berkshire	Florida
2560	Massachusetts	1	Berkshire	Florida
2554	Massachusetts	1	Berkshire	Florida
2555	Massachusetts	1	Berkshire	Florida
1832	Massachusetts	1	Franklin	Monroe
2551	Massachusetts	1	Berkshire	Florida
2309	Massachusetts	1	Berkshire	Florida
2311	Massachusetts	1	Berkshire	Florida
2572	Massachusetts	1	Berkshire	Florida
2385	Massachusetts	1	Berkshire	Florida
2388	Massachusetts	1	Berkshire	Florida
1830	Massachusetts	1	Franklin	Monroe
1925	Massachusetts	1	Franklin	Monroe
2386	Massachusetts	1	Berkshire	Florida
2192	Massachusetts	1	Berkshire	Florida
2176	Massachusetts	1	Berkshire	Florida
1929	Massachusetts	1	Franklin	Monroe
1975	Massachusetts	1	Franklin	Monroe
1974	Massachusetts	1	Franklin	Monroe
2746	Massachusetts	1	Berkshire	Florida
2747	Massachusetts	1	Berkshire	Florida
2393	Massachusetts	1	Berkshire	Florida
2396	Massachusetts	1	Berkshire	Florida
2397	Massachusetts	1	Berkshire	Florida
2399	Massachusetts	1	Berkshire	Rowe
1964	Massachusetts	1	Franklin	Monroe
2122	Massachusetts	1	Berkshire	Florida
1782	Massachusetts	1	Franklin	Monroe
2432	Massachusetts	1	Berkshire	Florida
2372	Massachusetts	1	Franklin	Rowe
1967	Massachusetts	1	Franklin	Monroe
2378	Massachusetts	1	Berkshire	Florida
1962	Massachusetts	1	Franklin	Monroe
2377	Massachusetts	1	Berkshire	Florida
1784	Massachusetts	1	Franklin	Monroe
1788	Massachusetts	1	Franklin	Rowe
3406	Massachusetts	1	Berkshire	Savoy
3334	Massachusetts	1	Franklin	Hawley
3335	Massachusetts	1	Franklin	Hawley
3267	Massachusetts	1	Franklin	Hawley
3172	Massachusetts	1	Franklin	Hawley
3268	Massachusetts	1	Franklin	Hawley
3173	Massachusetts	1	Franklin	Hawley
3117	Massachusetts	1	Franklin	Hawley
3118	Massachusetts	1	Franklin	Hawley
3083	Massachusetts	1	Franklin	Hawley
3088	Massachusetts	1	Franklin	Hawley
3086	Massachusetts	1	Franklin	Hawley
2891	Massachusetts	1	Franklin	Hawley
3291	Massachusetts	1	Franklin	Hawley
3501	Massachusetts	1	Hampshire	Plainfield
2877	Massachusetts	1	Franklin	Hawley
2903	Massachusetts	1	Franklin	Hawley
2753	Massachusetts	1	Franklin	Hawley
3041	Massachusetts	1	Franklin	Hawley
3349	Massachusetts	1	Franklin	Hawley
2902	Massachusetts	1	Franklin	Hawley
3346	Massachusetts	1	Franklin	Hawley
2899	Massachusetts	1	Franklin	Hawley
3417	Massachusetts	1	Franklin	Hawley
2826	Massachusetts	1	Franklin	Hawley
3371	Massachusetts	1	Franklin	Hawley
2828	Massachusetts	1	Franklin	Hawley
3372	Massachusetts	1	Franklin	Hawley
2834	Massachusetts	1	Franklin	Hawley
2830	Massachusetts	1	Franklin	Hawley
2833	Massachusetts	1	Franklin	Hawley
3145	Massachusetts	1	Franklin	Hawley
3156	Massachusetts	1	Franklin	Hawley
3074	Massachusetts	1	Franklin	Hawley
3076	Massachusetts	1	Franklin	Hawley
2954	Massachusetts	1	Franklin	Buckland
2975	Massachusetts	1	Franklin	Buckland
2974	Massachusetts	1	Franklin	Buckland
2973	Massachusetts	1	Franklin	Buckland
2970	Massachusetts	1	Franklin	Buckland
2951	Massachusetts	1	Franklin	Buckland
3285	Massachusetts	1	Franklin	Ashfield
2989	Massachusetts	1	Franklin	Buckland
3278	Massachusetts	1	Franklin	Ashfield
2984	Massachusetts	1	Franklin	Buckland
3183	Massachusetts	1	Franklin	Buckland
3287	Massachusetts	1	Franklin	Ashfield
3281	Massachusetts	1	Franklin	Ashfield
2987	Massachusetts	1	Franklin	Buckland
3151	Massachusetts	1	Franklin	Buckland
2803	Massachusetts	1	Franklin	Buckland
2985	Massachusetts	1	Franklin	Buckland
3361	Massachusetts	1	Franklin	Ashfield
3215	Massachusetts	1	Franklin	Ashfield
2804	Massachusetts	1	Franklin	Buckland
2986	Massachusetts	1	Franklin	Buckland
3353	Massachusetts	1	Franklin	Ashfield
3354	Massachusetts	1	Franklin	Ashfield
3359	Massachusetts	1	Franklin	Ashfield
3357	Massachusetts	1	Franklin	Ashfield
3205	Massachusetts	1	Franklin	Ashfield
2808	Massachusetts	1	Franklin	Buckland
2910	Massachusetts	1	Franklin	Buckland
2907	Massachusetts	1	Franklin	Buckland
3362	Massachusetts	1	Franklin	Ashfield
3206	Massachusetts	1	Franklin	Ashfield
3209	Massachusetts	1	Franklin	Ashfield
3101	Massachusetts	1	Franklin	Buckland
3210	Massachusetts	1	Franklin	Ashfield
2806	Massachusetts	1	Franklin	Buckland
3211	Massachusetts	1	Franklin	Ashfield
2284	Massachusetts	2	Franklin	Greenfield
2280	Massachusetts	2	Franklin	Greenfield
2279	Massachusetts	2	Franklin	Greenfield
2068	Massachusetts	2	Franklin	Greenfield
1674	Massachusetts	1	Franklin	Colrain
1714	Massachusetts	1	Franklin	Colrain
1939	Massachusetts	1	Franklin	Colrain
1880	Massachusetts	1	Franklin	Colrain
2538	Massachusetts	1	Franklin	Shelburne
1771	Massachusetts	2	Franklin	Leyden
2033	Massachusetts	2	Franklin	Greenfield
1769	Massachusetts	2	Franklin	Leyden
2762	Massachusetts	2	Franklin	Deerfield
2524	Massachusetts	2	Franklin	Greenfield
2522	Massachusetts	2	Franklin	Greenfield
2523	Massachusetts	2	Franklin	Greenfield
2527	Massachusetts	2	Franklin	Greenfield
2422	Massachusetts	2	Franklin	Greenfield
2518	Massachusetts	2	Franklin	Greenfield
2529	Massachusetts	2	Franklin	Greenfield
1922	Massachusetts	2	Franklin	Leyden
2533	Massachusetts	2	Franklin	Greenfield
2532	Massachusetts	2	Franklin	Greenfield
2423	Massachusetts	2	Franklin	Greenfield
2427	Massachusetts	2	Franklin	Greenfield
2530	Massachusetts	2	Franklin	Greenfield
2272	Massachusetts	2	Franklin	Greenfield
2271	Massachusetts	2	Franklin	Greenfield
2764	Massachusetts	2	Franklin	Deerfield
2276	Massachusetts	2	Franklin	Greenfield
1937	Massachusetts	1	Franklin	Colrain
2327	Massachusetts	1	Franklin	Shelburne
1931	Massachusetts	1	Franklin	Colrain
1934	Massachusetts	1	Franklin	Colrain
2135	Massachusetts	1	Franklin	Colrain
2134	Massachusetts	1	Franklin	Colrain
2472	Massachusetts	1	Franklin	Shelburne
2822	Massachusetts	1	Franklin	Shelburne
2041	Massachusetts	1	Franklin	Colrain
1599	Massachusetts	2	Franklin	Leyden
2479	Massachusetts	1	Franklin	Shelburne
1468	Massachusetts	2	Franklin	Leyden
1593	Massachusetts	2	Franklin	Leyden
1613	Massachusetts	1	Franklin	Colrain
1733	Massachusetts	1	Franklin	Colrain
1640	Massachusetts	1	Franklin	Colrain
2059	Massachusetts	1	Franklin	Colrain
1677	Massachusetts	1	Franklin	Colrain
2144	Massachusetts	1	Franklin	Shelburne
2728	Massachusetts	1	Franklin	Shelburne
2727	Massachusetts	1	Franklin	Shelburne
2812	Massachusetts	1	Franklin	Buckland
1812	Massachusetts	1	Franklin	Colrain
2259	Massachusetts	1	Franklin	Colrain
2260	Massachusetts	1	Franklin	Colrain
2456	Massachusetts	1	Franklin	Buckland
2255	Massachusetts	1	Franklin	Colrain
1813	Massachusetts	1	Franklin	Colrain
2461	Massachusetts	1	Franklin	Buckland
1808	Massachusetts	1	Franklin	Colrain
2437	Massachusetts	1	Franklin	Charlemont
1971	Massachusetts	1	Franklin	Colrain
1851	Massachusetts	1	Franklin	Colrain
1913	Massachusetts	1	Franklin	Colrain
1914	Massachusetts	1	Franklin	Colrain
2212	Massachusetts	1	Franklin	Colrain
2198	Massachusetts	1	Franklin	Colrain
2581	Massachusetts	1	Franklin	Shelburne
2579	Massachusetts	1	Franklin	Shelburne
2157	Massachusetts	1	Franklin	Colrain
2083	Massachusetts	1	Franklin	Colrain
2684	Massachusetts	1	Franklin	Buckland
2082	Massachusetts	1	Franklin	Colrain
2081	Massachusetts	1	Franklin	Colrain
1801	Massachusetts	1	Franklin	Colrain
2038	Massachusetts	1	Franklin	Colrain
1825	Massachusetts	1	Franklin	Colrain
1824	Massachusetts	1	Franklin	Colrain
1823	Massachusetts	1	Franklin	Colrain
2468	Massachusetts	1	Franklin	Shelburne
1844	Massachusetts	1	Franklin	Colrain
1369	Massachusetts	1	Franklin	Colrain
1372	Massachusetts	1	Franklin	Colrain
1370	Massachusetts	1	Franklin	Colrain
3123	Massachusetts	1	Franklin	Conway
3202	Massachusetts	1	Franklin	Conway
3125	Massachusetts	2	Franklin	Deerfield
3203	Massachusetts	1	Franklin	Conway
3177	Massachusetts	2	Franklin	Deerfield
2841	Massachusetts	2	Franklin	Deerfield
3192	Massachusetts	2	Franklin	Deerfield
2840	Massachusetts	2	Franklin	Deerfield
2838	Massachusetts	2	Franklin	Deerfield
2889	Massachusetts	2	Franklin	Deerfield
3012	Massachusetts	2	Franklin	Deerfield
2888	Massachusetts	2	Franklin	Deerfield
2886	Massachusetts	2	Franklin	Deerfield
3010	Massachusetts	2	Franklin	Deerfield
3318	Massachusetts	1	Franklin	Ashfield
3319	Massachusetts	1	Franklin	Ashfield
3315	Massachusetts	1	Franklin	Ashfield
3472	Massachusetts	1	Franklin	Ashfield
3566	Massachusetts	1	Franklin	Ashfield
3134	Massachusetts	1	Franklin	Conway
2924	Massachusetts	1	Franklin	Conway
3132	Massachusetts	1	Franklin	Conway
3442	Massachusetts	1	Franklin	Conway
2896	Massachusetts	1	Franklin	Shelburne
2914	Massachusetts	1	Franklin	Shelburne
2980	Massachusetts	1	Franklin	Shelburne
2979	Massachusetts	2	Franklin	Deerfield
3055	Massachusetts	2	Franklin	Deerfield
2805	Massachusetts	1	Franklin	Buckland
2811	Massachusetts	1	Franklin	Buckland
3516	Massachusetts	1	Franklin	Ashfield
3237	Massachusetts	1	Franklin	Ashfield
2940	Massachusetts	1	Franklin	Buckland
2937	Massachusetts	1	Franklin	Buckland
3234	Massachusetts	1	Franklin	Ashfield
3337	Massachusetts	1	Franklin	Ashfield
3248	Massachusetts	1	Franklin	Ashfield
3249	Massachusetts	1	Franklin	Ashfield
2777	Massachusetts	1	Franklin	Buckland
2776	Massachusetts	1	Franklin	Buckland
3170	Massachusetts	1	Franklin	Ashfield
2650	Massachusetts	2	Franklin	Deerfield
2649	Massachusetts	2	Franklin	Deerfield
2648	Massachusetts	2	Franklin	Deerfield
2653	Massachusetts	2	Franklin	Greenfield
2013	Massachusetts	2	Franklin	Greenfield
2019	Massachusetts	2	Franklin	Greenfield
2296	Massachusetts	2	Franklin	Greenfield
2295	Massachusetts	2	Franklin	Greenfield
2294	Massachusetts	2	Franklin	Greenfield
2293	Massachusetts	2	Franklin	Greenfield
2235	Massachusetts	2	Franklin	Greenfield
2234	Massachusetts	2	Franklin	Greenfield
1895	Massachusetts	2	Franklin	Greenfield
2224	Massachusetts	2	Franklin	Greenfield
2223	Massachusetts	2	Franklin	Greenfield
2222	Massachusetts	2	Franklin	Greenfield
2221	Massachusetts	2	Franklin	Greenfield
1894	Massachusetts	2	Franklin	Greenfield
2022	Massachusetts	2	Franklin	Greenfield
2740	Massachusetts	2	Franklin	Deerfield
2739	Massachusetts	2	Franklin	Deerfield
2738	Massachusetts	2	Franklin	Deerfield
3162	Massachusetts	2	Franklin	Deerfield
3261	Massachusetts	2	Franklin	Deerfield
3256	Massachusetts	2	Franklin	Deerfield
3069	Massachusetts	2	Franklin	Deerfield
3065	Massachusetts	2	Franklin	Deerfield
3072	Massachusetts	2	Franklin	Deerfield
3167	Massachusetts	2	Franklin	Deerfield
3165	Massachusetts	2	Franklin	Deerfield
3265	Massachusetts	2	Franklin	Deerfield
3259	Massachusetts	2	Franklin	Deerfield
3254	Massachusetts	2	Franklin	Deerfield
2999	Massachusetts	2	Franklin	Deerfield
2992	Massachusetts	2	Franklin	Deerfield
3194	Massachusetts	2	Franklin	Deerfield
3193	Massachusetts	2	Franklin	Deerfield
3307	Massachusetts	2	Franklin	Deerfield
3308	Massachusetts	2	Franklin	Deerfield
3092	Massachusetts	2	Franklin	Deerfield
3159	Massachusetts	2	Franklin	Deerfield
2851	Massachusetts	2	Franklin	Deerfield
2858	Massachusetts	2	Franklin	Deerfield
2994	Massachusetts	2	Franklin	Deerfield
2993	Massachusetts	2	Franklin	Deerfield
2850	Massachusetts	2	Franklin	Deerfield
3017	Massachusetts	2	Franklin	Deerfield
2856	Massachusetts	2	Franklin	Deerfield
2855	Massachusetts	2	Franklin	Deerfield
1748	Massachusetts	1	Franklin	Rowe
1747	Massachusetts	1	Franklin	Rowe
1671	Massachusetts	1	Franklin	Monroe
1745	Massachusetts	1	Franklin	Rowe
1659	Massachusetts	1	Franklin	Rowe
2151	Massachusetts	1	Franklin	Rowe
2153	Massachusetts	1	Franklin	Rowe
2103	Massachusetts	1	Franklin	Rowe
2008	Massachusetts	1	Franklin	Rowe
2010	Massachusetts	1	Franklin	Rowe
2009	Massachusetts	1	Franklin	Rowe
1681	Massachusetts	1	Franklin	Rowe
1874	Massachusetts	1	Franklin	Rowe
2623	Massachusetts	1	Franklin	Charlemont
2628	Massachusetts	1	Franklin	Charlemont
2627	Massachusetts	1	Franklin	Charlemont
2626	Massachusetts	1	Franklin	Charlemont
2624	Massachusetts	1	Franklin	Charlemont
2642	Massachusetts	1	Franklin	Charlemont
2200	Massachusetts	1	Franklin	Rowe
1513	Massachusetts	1	Franklin	Heath
2720	Massachusetts	1	Franklin	Charlemont
2500	Massachusetts	1	Franklin	Charlemont
2600	Massachusetts	1	Franklin	Charlemont
2599	Massachusetts	1	Franklin	Charlemont
2598	Massachusetts	1	Franklin	Charlemont
2071	Massachusetts	1	Franklin	Heath
2621	Massachusetts	1	Franklin	Charlemont
2619	Massachusetts	1	Franklin	Buckland
2203	Massachusetts	1	Franklin	Heath
2574	Massachusetts	1	Franklin	Charlemont
2355	Massachusetts	1	Franklin	Heath
2208	Massachusetts	1	Franklin	Heath
2350	Massachusetts	1	Franklin	Charlemont
2681	Massachusetts	1	Franklin	Buckland
2356	Massachusetts	1	Franklin	Charlemont
2679	Massachusetts	1	Franklin	Buckland
2566	Massachusetts	1	Franklin	Buckland
1951	Massachusetts	1	Franklin	Heath
2569	Massachusetts	1	Franklin	Charlemont
2570	Massachusetts	1	Franklin	Charlemont
2493	Massachusetts	1	Franklin	Buckland
2492	Massachusetts	1	Franklin	Buckland
1495	Massachusetts	1	Franklin	Colrain
3312	Massachusetts	1	Berkshire	Savoy
3396	Massachusetts	1	Berkshire	Savoy
3322	Massachusetts	1	Berkshire	Savoy
2870	Massachusetts	1	Berkshire	Savoy
3038	Massachusetts	1	Berkshire	Savoy
3043	Massachusetts	1	Berkshire	Savoy
3323	Massachusetts	1	Berkshire	Savoy
3115	Massachusetts	1	Berkshire	Savoy
3116	Massachusetts	1	Berkshire	Savoy
2929	Massachusetts	1	Berkshire	Savoy
2927	Massachusetts	1	Berkshire	Savoy
2965	Massachusetts	1	Berkshire	Savoy
2298	Massachusetts	1	Berkshire	Florida
2548	Massachusetts	1	Berkshire	Florida
2414	Massachusetts	1	Berkshire	Florida
2408	Massachusetts	1	Berkshire	Florida
2415	Massachusetts	1	Berkshire	Florida
2305	Massachusetts	1	Berkshire	Florida
2391	Massachusetts	1	Berkshire	Florida
2318	Massachusetts	1	Berkshire	Florida
2316	Massachusetts	1	Berkshire	Florida
2389	Massachusetts	1	Berkshire	Florida
2395	Massachusetts	1	Berkshire	Florida
2394	Massachusetts	1	Berkshire	Florida
2190	Massachusetts	1	Berkshire	Florida
2119	Massachusetts	1	Berkshire	Florida
1783	Massachusetts	1	Franklin	Monroe
2125	Massachusetts	1	Franklin	Rowe
2124	Massachusetts	1	Franklin	Rowe
2373	Massachusetts	1	Franklin	Rowe
1966	Massachusetts	1	Berkshire	Florida
2313	Massachusetts	1	Franklin	Rowe
1746	Massachusetts	1	Franklin	Rowe
3245	Massachusetts	1	Berkshire	Savoy
3329	Massachusetts	1	Berkshire	Savoy
3331	Massachusetts	1	Berkshire	Savoy
3330	Massachusetts	1	Berkshire	Savoy
3332	Massachusetts	1	Berkshire	Savoy
3410	Massachusetts	1	Berkshire	Savoy
3023	Massachusetts	1	Berkshire	Savoy
3028	Massachusetts	1	Franklin	Hawley
3274	Massachusetts	1	Franklin	Hawley
3413	Massachusetts	1	Franklin	Hawley
3415	Massachusetts	1	Franklin	Hawley
3414	Massachusetts	1	Franklin	Hawley
3294	Massachusetts	1	Franklin	Hawley
3293	Massachusetts	1	Franklin	Hawley
3292	Massachusetts	1	Franklin	Hawley
3497	Massachusetts	1	Hampshire	Plainfield
3500	Massachusetts	1	Hampshire	Plainfield
2876	Massachusetts	1	Franklin	Hawley
3403	Massachusetts	1	Franklin	Hawley
3228	Massachusetts	1	Franklin	Hawley
3006	Massachusetts	1	Franklin	Hawley
3230	Massachusetts	1	Franklin	Hawley
3227	Massachusetts	1	Franklin	Hawley
3223	Massachusetts	1	Franklin	Hawley
3226	Massachusetts	1	Franklin	Hawley
3003	Massachusetts	1	Franklin	Hawley
3225	Massachusetts	1	Franklin	Hawley
3224	Massachusetts	1	Franklin	Hawley
3345	Massachusetts	1	Franklin	Hawley
3005	Massachusetts	1	Franklin	Hawley
3004	Massachusetts	1	Franklin	Hawley
3219	Massachusetts	1	Franklin	Hawley
3222	Massachusetts	1	Franklin	Hawley
3377	Massachusetts	1	Franklin	Hawley
2827	Massachusetts	1	Franklin	Hawley
3374	Massachusetts	1	Franklin	Hawley
3373	Massachusetts	1	Franklin	Hawley
3379	Massachusetts	1	Franklin	Hawley
3384	Massachusetts	1	Franklin	Hawley
3389	Massachusetts	1	Franklin	Hawley
3139	Massachusetts	1	Franklin	Hawley
3388	Massachusetts	1	Franklin	Hawley
3381	Massachusetts	1	Franklin	Hawley
3386	Massachusetts	1	Franklin	Hawley
3400	Massachusetts	1	Franklin	Hawley
3078	Massachusetts	1	Franklin	Hawley
2972	Massachusetts	1	Franklin	Hawley
3182	Massachusetts	1	Franklin	Buckland
3154	Massachusetts	1	Franklin	Buckland
3217	Massachusetts	1	Franklin	Ashfield
2918	Massachusetts	1	Franklin	Buckland
2920	Massachusetts	1	Franklin	Buckland
3104	Massachusetts	1	Franklin	Buckland
2912	Massachusetts	1	Franklin	Buckland
2906	Massachusetts	1	Franklin	Buckland
3214	Massachusetts	1	Franklin	Ashfield
2860	Massachusetts	1	Franklin	Shelburne
3122	Massachusetts	1	Franklin	Conway
2731	Massachusetts	2	Franklin	Greenfield
2032	Massachusetts	2	Franklin	Greenfield
2730	Massachusetts	2	Franklin	Greenfield
1932	Massachusetts	1	Franklin	Colrain
2440	Massachusetts	1	Franklin	Charlemont
1670	Massachusetts	1	Franklin	Monroe
1965	Massachusetts	1	Berkshire	Florida
2898	Massachusetts	1	Franklin	Hawley
395	Vermont	1	Bennington	Searsburg
972	Vermont	2	Windham	Guilford
2332	Massachusetts	2	Franklin	Greenfield
1208	Vermont	1	Windham	Whitingham
695	Vermont	2	Windham	Halifax
2608	Massachusetts	1	Franklin	Buckland
1910	Massachusetts	1	Franklin	Colrain
167	Vermont	1	Windham	Somerset
1842	Massachusetts	1	Franklin	Colrain
2597	Massachusetts	1	Franklin	Charlemont
1766	Massachusetts	2	Franklin	Leyden
2820	Massachusetts	1	Franklin	Shelburne
29	Vermont	1	Windham	Stratton
1901	Massachusetts	1	Franklin	Rowe
3489	Massachusetts	1	Franklin	Ashfield
1364	Vermont	1	Bennington	Readsboro
276	Vermont	1	Windham	Wilmington
2789	Massachusetts	1	Berkshire	Savoy
1787	Massachusetts	1	Franklin	Monroe
3146	Massachusetts	1	Franklin	Hawley
3328	Massachusetts	1	Franklin	Conway
1032	Vermont	1	Windham	Whitingham
2956	Massachusetts	1	Berkshire	Savoy
1982	Massachusetts	1	Franklin	Rowe
910	Vermont	1	Windham	Whitingham
2689	Massachusetts	1	Franklin	Buckland
1767	Massachusetts	2	Franklin	Leyden
2074	Massachusetts	1	Franklin	Heath
3044	Massachusetts	1	Berkshire	Savoy
3356	Massachusetts	1	Franklin	Ashfield
3290	Massachusetts	1	Franklin	Hawley
2282	Massachusetts	2	Franklin	Greenfield
1024	Vermont	1	Windham	Whitingham
1454	Vermont	1	Windham	Whitingham
210	Vermont	1	Windham	Dover
461	Vermont	1	Bennington	Woodford
1365	Vermont	1	Bennington	Readsboro
1730	Massachusetts	1	Franklin	Colrain
371	Vermont	1	Windham	Wilmington
1211	Vermont	1	Windham	Whitingham
1436	Vermont	1	Windham	Whitingham
1048	Vermont	1	Bennington	Stamford
463	Vermont	1	Bennington	Woodford
